feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
0.47143516373249306,-1.1909756947064645,1.4327069684260973,-0.3126518960917129,-0.7205887333650116,0.8871629403077386,0.8595884137174165,0.739802691411259
-0.6365235044173491,0.015696372114428918,-2.2426849541854055,1.150035724719818,0.9919460223426778,0.9533241281124304,-2.0212548201949705,-2.169760076559916
-0.334077365808097,0.002118364683486495,0.405453411570191,0.2890919409800353,1.3211581921293856,-1.5469055532292402,-0.2026463246291819,0.6975376453708578
-0.6559693441389339,0.19342137647035826,0.5534389109567419,1.3181515541801367,-0.4693052847058996,0.6755540851223808,-1.8170272265901968,1.0883237431559096
-0.1831085401789987,1.0589691875711504,-0.3978402281999914,0.3374376536139724,1.0475785728927218,1.0459382556276653,0.8637172916848387,0.994655728377429
-0.12209157484767426,0.12471295376821585,-0.32279480560829565,0.8416747129961416,2.390960515463033,0.07619958783723642,-0.5664459304649568,0.7795947922501348
0.036141936684072715,-2.0749776006900293,0.24779219974854666,-0.8971567844396987,-0.1367948332613474,0.018289191349219306,0.7554139823981354,-4.028830749622582
0.2152685809694434,0.841008794931391,-1.4458100770443063,-1.4019732815008439,-0.10091819994891389,-0.5482424491868549,-0.14461950836938436,-1.462213929800429
0.3540203321992379,-0.0355130252781402,0.5657383060625951,1.5456588046255575,-0.9742363337673154,-0.07034487710410242,0.30796885521603423,2.1829351903901
-0.20849876310587975,1.0338007325554992,-2.4004536338122957,2.0306036208387996,-1.1426312890227635,0.21188338677770105,0.7047206243171088,0.31713527681798515
-0.785435211763197,0.4620597371620487,0.7042282254621743,0.5235079678938094,-0.9262543135302259,2.0078429507780005,0.2269625418708953,0.6103311381636052
-1.1526591092509524,0.6319794458091295,0.0395126866933667,0.46439232505089606,-3.5635166606247353,1.3211056154702059,0.15263055220453448,-0.8501109497768096
0.16452954293239852,-0.4300956908764876,0.7673687357524115,0.9849198419098969,0.270835848826804,1.3919861934464073,0.07984231300862901,1.23246905099561
-0.3999645806965225,-1.0278505586819058,-0.5847182112607883,0.8165939265478418,-0.08194705182666534,-0.3447660142546443,0.5282881452973941,-1.8272255462706406
-1.0689887834801322,-0.5118813091268151,0.2912053597430635,0.5665336963535724,0.503591759111203,0.2852956847818571,0.48428811274975,-0.827144363561821
1.3634815124261457,-0.781105283625392,-0.4680176663374855,1.2245743551261743,-1.2811082751440426,0.8754755042743244,-1.710715324029529,0.5966748256334856
-0.4507651031362744,0.7491638059190651,-0.20393286610125122,-0.18217541166573417,0.6806560043814565,-1.8184989903916142,0.047071635325711084,0.6503135160863254
0.3948442093272043,-0.24843205438084665,-0.6177066479970167,-0.682883996449334,0.4362576043409168,-1.703012774113238,0.3937105991386652,-1.9951128480806486
-0.47932400357549726,-0.2990162929660804,0.6941032876787643,0.6786296737098565,0.2395559950038969,0.15122662929444983,0.8161272333600409,1.0164186493346539
1.8935344675962007,0.6396327631937027,-0.9620288319051914,-2.0852656421201097,1.9302467674655757,-1.7353488744703927,1.2103837049045143,-0.43170915015982625
0.7974354194278735,-0.379810784047379,0.7025622240016004,-0.850346271655115,1.1768124501049289,-0.524336102632456,0.7009077309156047,0.4163678602764881
0.9841880707224154,-0.12172840866682022,2.365768628840039,0.4961429262475947,0.7965948666649523,-0.4740208901256851,-0.05669571649092953,4.096601087227595
1.3577972581070583,-0.8048337241667037,-2.12362024909293,-0.33350244043324745,-0.886719352485378,0.33419793089900884,0.5367838249027502,-2.0756580371441675
-0.7438303679362013,-0.3202038822408791,-0.9161988612665409,-0.8596682999817407,0.22598548673375538,0.6287758265382943,0.18649434877307466,-2.9417945965367505
0.9524783451091219,0.9881375825933089,-0.07260831396267549,-0.5506029235634193,-0.9381526140931042,-1.2390715625947926,0.13968327403129469,0.9280808141312209
-0.22301898188247601,2.123691888593553,0.12227343425882888,-1.4094317399227687,1.4229859527722433,-2.14785503764361,-1.347532513457755,0.3990870467219301
0.3635645568066484,-0.014752111804594866,1.2723950785462097,-1.4495666088633876,-1.1955237416669708,-0.591862973147249,-0.4145048435321895,-0.922232730526946
-1.4257947334380214,0.2093947875359238,-0.5928860038389254,-1.4731164134656474,-0.896580615301871,1.1043515698603126,-0.43154951551604476,-2.2255478014407055
-0.16113690824405888,0.8891574940728737,0.2883768477152654,-1.0515389375700381,-0.31956139984023146,-0.6199930877212022,0.156998376446689,-0.20271129236013619
-0.5714553510797893,1.0576331832046142,-0.7914888094778855,-0.5246273459284702,0.07187803937036874,1.9107594272771828,0.7879646831376144,-0.20014383807138125
0.5130821444669919,-0.5464162802735939,1.0439446554953231,2.10778515279337,1.4599274815852936,1.0154054578125205,0.7491846009241975,2.8356555140124984
-0.6755214784366882,0.4402663916687296,0.6889718563269422,-0.2766461272769873,1.92453332001529,0.4112040207072239,0.8907649561731171,0.45378048507745705
0.22636322725170696,-2.0786178937021753,-0.387886231967176,-0.08710696996399898,1.126385822137273,0.2471117161577363,0.1211718053315409,-2.530751560634016
0.2989839355420466,-0.1570991368466517,-0.7404690227807179,-1.2476529230512328,0.24945521515244942,0.5810733206206065,2.7638440798495663,-1.4680721504841878
0.3993254369795763,0.6684881692058056,-0.2757737286563052,0.5004829001543722,0.8630648605906245,-1.0516278594652122,-1.392054077493087,1.2818389054634582
1.1539222406122254,1.181944105999232,0.39137144842193117,-0.8810470922015694,0.2950799597862399,1.8638010621325043,-1.7122739244712557,2.0459445988894327
-1.4070845457432255,0.12678118632697175,0.0037598477954959237,-1.2689942560733918,-0.8388429214202899,0.5539212514397202,-0.5040427180819637,-2.0353759163465663
-0.7884401845178787,1.5294006744839312,0.20545485392597962,0.3130131289808603,0.8665207121682993,0.2990705295943764,1.076540643846122,1.4822498106591697
0.3631773475444523,1.8936798255518426,-0.48575274428280835,0.3876744557775985,0.023557610392553562,-0.6602295020442799,-0.31868492957801425,2.6520612906624925
-0.7226621936743727,0.17738671938459905,0.9835127293431644,0.0235045858853947,0.553776977863366,0.3537692939966397,-0.27559363376768226,0.4711263009370211
-0.4904835914786814,-0.37443660019278063,-2.397503976138816,1.5410299832779386,0.06308453895730506,-0.28444068392629274,-1.2656005376012107,-1.2492177334109842
1.7879796324557498,-0.35450870806937423,-0.10476112306710425,0.3862536891890525,0.8227753737653734,-0.6837898224310078,1.0572033312141293,2.0007586914379347
0.03187997356903155,1.3431824575289413,-0.0505396895487724,-0.3640099563071088,-1.5533423394310608,-0.3192978018201611,0.5270464509549642,1.9587836839026842
0.7111123993648228,-0.21754548049047615,2.6377912107038637,-1.7421376305949654,-0.09443480774144415,1.4311837522545638,0.5927584465506688,1.5655998273292422
0.170296895326288,-1.7517059477920245,0.2885813223432078,-0.5425795169067793,0.17160238198599498,0.9828178292431048,-0.025348902062768783,-2.1192557806912067
-0.28755244928410806,0.9244428673433661,-0.06124629986631457,-0.7310333425852061,-1.0227737046951428,0.9959929702457525,0.955557932627455,0.4372117557065892
0.7138407711950433,0.13337096219412198,-0.8070383084728134,-0.3420107818792151,1.9087796580911864,0.15592326145312668,0.7596525320929627,0.6803665795347105
-0.42300622841924834,0.18167274532368163,0.27449257074640343,0.06791235738075722,-0.036982814875919444,-0.1708010306976224,0.26697323153986774,0.18665726029053614
1.3829972488529256,-0.022460873511426515,0.13139536722591508,0.4344371851022324,0.2645340683169988,0.5656583442738247,0.5850842795017246,2.47767439757345
-0.17429815275208735,-1.0713686714550896,-0.04846050255238326,-0.8452903895662435,0.4151005583815808,0.4255305913978583,-0.9807243575005858,-1.5613102472494882
-0.42782610997202053,1.498569955138537,-0.36015657086902797,-0.45824038933749284,-1.3379684019509706,-0.04138653961487197,0.8210479561079149,0.1732720964649141
2.0978007807716916,1.2829332468745234,0.2703379257393719,1.0031403620449315,1.0786735513204067,0.34075268512976414,-0.1980749596235683,4.597225525063382
2.4814584228756535,1.3852548761892063,-1.154600965389669,-1.2680690503770815,0.6078621862094797,-1.080096483157591,-0.6112816747957622,1.3341451182183814
0.10203511229233127,-1.4365739367721186,0.21071705250565526,-0.8969041706975123,-1.7243930789918331,1.7923391966469424,-1.3127127065922315,-2.250252657067412
0.555877426385625,-0.6818813054911307,1.5727427457558043,-0.10465157484776595,1.850397801609901,-0.3333504267494006,0.1934642338198724,0.6974404444367598
-0.49674493786490903,1.0327232157358608,-1.7398037975225593,-0.7558621756229088,-0.8811117326479355,0.3938922629126754,-0.9500255347962833,-2.274959659161232
0.33250662216224913,0.5289444088560467,-1.120520993992725,0.04826420692565666,0.06198845052177757,-1.0275156732178674,-0.23833536546732603,-0.06347168419572247
1.9321781695813465,-0.22663229367683593,-0.923830720176923,0.35583899747282033,-1.2700634783862885,-0.19547241269675866,-0.4634193992174632,1.7907026686358465
0.9894148472858507,1.388647381631717,1.0877137365241412,0.43880126303439065,-0.961602240881236,1.2456099371478462,0.5029255176706321,4.536815249363039
-0.6313987783785193,-0.70425204708826,-0.24048253675834233,0.5855993109298576,0.35280056010840655,-1.8155576924320858,-0.9101238456951419,-1.413911530208074
-0.7485279533390595,-0.10812492648026306,0.27477883705216777,0.23734976450942513,-0.2598436943633885,-0.31244217715639994,0.44850974251240683,0.4198846768082183
-0.05953196470440051,-0.47001481339778667,0.3495667716276656,-1.0274688471736129,-0.3066384838696108,1.4061761394942678,-1.2496967727943529,-2.237820032918571
-1.5601488888852328,1.5573976506490226,-0.5933563949764882,-0.17028851232950049,1.6726268084547062,-0.5407998076498752,-0.6841283287665846,-1.1777481179217366
0.599962085981993,-0.2171991251446381,0.3315265183521529,-0.38336458015082797,-0.781816088073111,0.26623740682783636,0.2794280245327373,0.4673244188979755
-1.21962569517377,-0.7239489167555044,-1.7347783075439347,0.27166078437402447,0.09911201694909029,-0.3630899064372582,-0.5882267282885189,-3.1214069991205093
0.025941713524132055,-0.5723023507451587,1.1055869627971613,-1.2080155928296474,-1.3397010399749156,2.0751854067317823,-1.4894097013310104,-1.2181410043863536
-1.1509530656259641,0.4190598246739658,0.4134052764244962,0.7175769325882829,0.26172483967990484,-0.2427712711003623,-0.5012681327516669,-0.12932429088685304
-0.6981289789688551,1.384580160839074,-0.2864254139357557,0.5000695850282261,1.951103236540061,-0.2783674615930086,0.03678625863071046,0.47967829994030403
0.44585250626100126,-1.4103507576806693,0.4500013006954749,0.5154795307938983,-1.1540839403826029,-1.3801733950718382,-0.4958330052131627,-0.9075567395064335
-0.41327907241887124,-1.7193166679275491,-0.029560902753084674,-0.7660398835228289,0.09988207650262723,-0.7130239566297442,-2.226117620977587,-2.0699598957463827
0.7257141531219552,0.9169762830692352,-0.5638902404112554,-1.5221795568231706,-0.014278788627562308,-0.24672080681888428,-0.1653294765172792,-0.3840398672343649
0.11911398259834126,-2.0749804861700474,-1.002755217016917,0.523546018063799,0.8215173089989222,-0.14874184933286258,-0.045370411959291965,-3.4389886530742007
-0.704492925529761,1.7303155195063402,0.22892725550405343,1.0927410572908394,-0.35357152666142744,-0.03065886493678412,-0.2001718506206763,2.171245000156229
-0.48131023935727413,1.7114259970115762,1.4353870862526215,-1.167520333241006,0.040843424766001724,0.36201819567044535,0.5725921910432455,1.6073942993299273
1.1044602367331493,-0.4256720265205931,0.75568884284869,0.010281457155327522,0.22458577076489658,-1.1347082265682895,-0.9515209412315562,1.5013939174525006
-0.12713045607576656,0.028944498401123394,2.1040773666293053,1.5675141434637165,-0.6242296327908734,-0.40064420205997625,-1.1370615382091245,3.9289325314187304
-0.9031590369968799,-1.0972780624190317,-0.07130920963109931,-1.3193390866508534,-0.5600929458770713,0.16495455703336395,-0.6315857879244524,-2.8040632523233975
-0.8670697795627686,-1.0025626707106647,1.2073482032456735,1.7119870129859922,-0.6245894793017125,-0.21214580398595856,-1.1935641822743448,1.4176194071605037
0.6575858924331783,0.20007988155239426,1.091259859221752,-0.48902205827370954,1.368220262225958,0.8916251175268084,0.8375662124501372,1.3335713660794675
0.5141447133892467,-0.050049692409833806,0.7439528461648938,-1.7240502035381267,0.0899015732727284,0.3227395618852,-0.37714942561155657,-0.24738542603652508
-0.0002208983015993693,1.0501136937792215,-0.1686991122175147,0.7978764964211627,0.5525243131579977,-1.153093261804181,1.6415521890288047,1.1270631700305063
-1.4389778344742428,2.0277395138175196,-1.365317321173664,0.07214886239228502,0.6131516784246442,1.4891664262942452,0.22129657503462105,-1.0546666312681088
-1.530892108386614,0.801888214216484,-0.42446671286333926,1.118854972135864,1.569548064582847,1.4277317710676356,-1.3718378731166938,0.40639644336591835
-0.26641789264219634,0.7792145652142417,-0.10281429468501402,-0.5864646217583874,0.24025265459504974,-0.9980556587715391,0.1911699128232047,-0.5398898635577107
-0.9528030215809088,1.470996579505006,0.7189049215428981,-0.1665595772769085,0.7646112966882201,-1.1894434708478612,-0.5348572637202641,0.24978887596712063
-0.02159784664665048,-1.1051915914797859,-1.0559463385249355,1.0213556589900556,1.7096560949798731,0.029561951937617355,0.12384201643823771,-1.0238005521807554
0.28943005670297534,-0.3014922439465465,0.4144350112798109,0.9498579011377821,0.5218485421095229,-1.9692628740518392,0.502810027757784,1.3897696930925172
-0.35442243933376033,-0.44699048181139484,-1.1169783859357703,-0.7882663825810968,1.0557521639658634,-1.3045412108969867,0.5397352373427955,-2.0258470108881963
0.3469912503733692,0.8741928933305493,-1.5751793626207562,-0.15998365617495094,-0.643333236166963,-0.7153708866312951,1.699458930621629,-1.0621092497163533
1.2828372246866984,-0.45255766631820826,0.3938001271158281,0.4257406105857961,-0.13004743219159512,-0.3937331661815619,-0.6410597741081536,1.0989958974014296
0.17196425471545257,-0.8401490192933458,0.8649983085249567,-0.2048613320814621,-0.1070733343325384,-0.24210668506471908,-0.9024827749371498,-0.22915389356016247
0.7978708863196312,-0.289095787657148,0.6769776126657561,-0.34318403393053737,0.4872101346078452,0.765665358162811,-2.200564435744119,0.1673373964855568
-2.5960623967791756,0.4756748381165133,-1.594885645232233,-1.1100767316660405,-0.9984064955184256,-2.275806602546662,1.5528072078665365,-4.732903908266296
